TEOR,VAR,X,Y,Z
NaN,NaN,7843.332512307555,243294.0771214626,607.6325865612773
NaN,NaN,7863.318822327438,243294.0771214626,607.6325865612773
NaN,NaN,7883.305132347321,243294.0771214626,607.6325865612773
NaN,NaN,7903.291442367206,243294.0771214626,607.6325865612773
NaN,NaN,7923.277752387092,243294.0771214626,607.6325865612773
NaN,NaN,7943.264062406976,243294.0771214626,607.6325865612773
NaN,NaN,7963.250372426862,243294.0771214626,607.6325865612773
NaN,NaN,7983.236682446746,243294.0771214626,607.6325865612773
NaN,NaN,8003.222992466632,243294.0771214626,607.6325865612773
NaN,NaN,8023.209302486516,243294.0771214626,607.6325865612773
NaN,NaN,8043.195612506402,243294.0771214626,607.6325865612773
NaN,NaN,8063.181922526287,243294.0771214626,607.6325865612773
NaN,NaN,8083.168232546172,243294.0771214626,607.6325865612773
NaN,NaN,8103.154542566057,243294.0771214626,607.6325865612773
NaN,NaN,8123.140852585941,243294.0771214626,607.6325865612773
1.1330362301431873,0.1871222223144078,8143.127162605824,243294.0771214626,607.6325865612773
1.2326590784187275,0.17165849129351113,8163.11347262571,243294.0771214626,607.6325865612773
1.1810741931021775,0.15289725366699441,8183.099782645594,243294.0771214626,607.6325865612773
1.3490884737665267,0.13541678891293646,8203.086092665479,243294.0771214626,607.6325865612773
1.2946808769319258,0.13141452697271205,8223.072402685364,243294.0771214626,607.6325865612773
1.3483513027249088,0.12500946569927454,8243.05871270525,243294.0771214626,607.6325865612773
1.3945935225008534,0.11332971884426239,8263.045022725135,243294.0771214626,607.6325865612773
1.2944077604709086,0.11610989385211959,8283.031332745019,243294.0771214626,607.6325865612773
1.1726291128019057,0.12935169699850763,8303.017642764902,243294.0771214626,607.6325865612773
1.027664218105702,0.13991132436005263,8323.003952784786,243294.0771214626,607.6325865612773
0.9542457861319762,0.13985624513565786,8342.990262804671,243294.0771214626,607.6325865612773
0.8278272190289317,0.13024580222531745,8362.976572824557,243294.0771214626,607.6325865612773
0.8710180903421803,0.12183486472965899,8382.962882844442,243294.0771214626,607.6325865612773
0.8447034820685624,0.10582669206279316,8402.949192864327,243294.0771214626,607.6325865612773
0.8467648797807499,0.09256176751949542,8422.935502884211,243294.0771214626,607.6325865612773
0.8849462965755505,0.08556847359276284,8442.921812904096,243294.0771214626,607.6325865612773
0.8455601215210364,0.07575242713591376,8462.908122923982,243294.0771214626,607.6325865612773
0.7833050550502888,0.0708120727713657,8482.894432943867,243294.0771214626,607.6325865612773
0.7873704438664139,0.05968851963787544,8502.88074296375,243294.0771214626,607.6325865612773
0.702012303838127,0.079672358377122,8522.867052983636,243294.0771214626,607.6325865612773
0.516580396067398,0.08482308945600014,8542.853363003522,243294.0771214626,607.6325865612773
0.3776518222077447,0.06715487510084352,8562.839673023407,243294.0771214626,607.6325865612773
NaN,NaN,7803.359892267784,243313.89477453195,607.6325865612773
NaN,NaN,7823.346202287669,243313.89477453195,607.6325865612773
NaN,NaN,7843.332512307555,243313.89477453195,607.6325865612773
NaN,NaN,7863.318822327438,243313.89477453195,607.6325865612773
NaN,NaN,7883.305132347321,243313.89477453195,607.6325865612773
NaN,NaN,7903.291442367206,243313.89477453195,607.6325865612773
NaN,NaN,7923.277752387092,243313.89477453195,607.6325865612773
NaN,NaN,7943.264062406976,243313.89477453195,607.6325865612773
NaN,NaN,7963.250372426862,243313.89477453195,607.6325865612773
NaN,NaN,7983.236682446746,243313.89477453195,607.6325865612773
NaN,NaN,8003.222992466632,243313.89477453195,607.6325865612773
NaN,NaN,8023.209302486516,243313.89477453195,607.6325865612773
NaN,NaN,8043.195612506402,243313.89477453195,607.6325865612773
NaN,NaN,8063.181922526287,243313.89477453195,607.6325865612773
NaN,NaN,8083.168232546172,243313.89477453195,607.6325865612773
NaN,NaN,8103.154542566057,243313.89477453195,607.6325865612773
0.9365973945471335,0.2007992619437791,8123.140852585941,243313.89477453195,607.6325865612773
1.0740072897625583,0.18851943525688114,8143.127162605824,243313.89477453195,607.6325865612773
1.1260253717796302,0.17121591518469018,8163.11347262571,243313.89477453195,607.6325865612773
1.1056230532510831,0.14677891985393554,8183.099782645594,243313.89477453195,607.6325865612773
1.1466369971598533,0.12022023222317593,8203.086092665479,243313.89477453195,607.6325865612773
1.2555043462068984,0.11107674225750593,8223.072402685364,243313.89477453195,607.6325865612773
1.3559932739539842,0.11346642462450553,8243.05871270525,243313.89477453195,607.6325865612773
1.4449496312607732,0.11194683678780365,8263.045022725135,243313.89477453195,607.6325865612773
1.3200755142465872,0.11954824638859209,8283.031332745019,243313.89477453195,607.6325865612773
1.3059995480287212,0.13798008858788613,8303.017642764902,243313.89477453195,607.6325865612773
1.186403707410593,0.1409026512831742,8323.003952784786,243313.89477453195,607.6325865612773
1.113645568220556,0.13602975162133232,8342.990262804671,243313.89477453195,607.6325865612773
0.9193389575548059,0.12484450983414097,8362.976572824557,243313.89477453195,607.6325865612773
0.8887998464332783,0.1014370392121989,8382.962882844442,243313.89477453195,607.6325865612773
0.8241204103744831,0.09286122214245307,8402.949192864327,243313.89477453195,607.6325865612773
0.7761891178731566,0.09439879281848537,8422.935502884211,243313.89477453195,607.6325865612773
0.8554402248581372,0.09411807217767301,8442.921812904096,243313.89477453195,607.6325865612773
0.9190949409053321,0.08667276872928882,8462.908122923982,243313.89477453195,607.6325865612773
0.9538531101333552,0.08712222553116516,8482.894432943867,243313.89477453195,607.6325865612773
0.6683461948338775,0.0859363330195515,8502.88074296375,243313.89477453195,607.6325865612773
0.5922672621808543,0.08087900439397824,8522.867052983636,243313.89477453195,607.6325865612773
0.4627703387281244,0.07729201450979743,8542.853363003522,243313.89477453195,607.6325865612773
0.4059590847078179,0.07553194923650222,8562.839673023407,243313.89477453195,607.6325865612773
NaN,NaN,7803.359892267784,243333.71242760136,607.6325865612773
NaN,NaN,7823.346202287669,243333.71242760136,607.6325865612773
NaN,NaN,7843.332512307555,243333.71242760136,607.6325865612773
NaN,NaN,7863.318822327438,243333.71242760136,607.6325865612773
NaN,NaN,7883.305132347321,243333.71242760136,607.6325865612773
NaN,NaN,7903.291442367206,243333.71242760136,607.6325865612773
NaN,NaN,7923.277752387092,243333.71242760136,607.6325865612773
NaN,NaN,7943.264062406976,243333.71242760136,607.6325865612773
NaN,NaN,7963.250372426862,243333.71242760136,607.6325865612773
NaN,NaN,7983.236682446746,243333.71242760136,607.6325865612773
NaN,NaN,8003.222992466632,243333.71242760136,607.6325865612773
NaN,NaN,8023.209302486516,243333.71242760136,607.6325865612773
NaN,NaN,8043.195612506402,243333.71242760136,607.6325865612773
NaN,NaN,8063.181922526287,243333.71242760136,607.6325865612773
NaN,NaN,8083.168232546172,243333.71242760136,607.6325865612773
NaN,NaN,8103.154542566057,243333.71242760136,607.6325865612773
0.9140553709598567,0.18965302274401888,8123.140852585941,243333.71242760136,607.6325865612773
1.0340165401009076,0.1868969543437137,8143.127162605824,243333.71242760136,607.6325865612773
0.9857988718922346,0.16867731793178345,8163.11347262571,243333.71242760136,607.6325865612773
0.9912108109755425,0.14415880479192444,8183.099782645594,243333.71242760136,607.6325865612773
1.0227895881421214,0.12388221842895616,8203.086092665479,243333.71242760136,607.6325865612773
1.1702163111913575,0.11329177921056781,8223.072402685364,243333.71242760136,607.6325865612773
1.3014573105958114,0.11345558177086287,8243.05871270525,243333.71242760136,607.6325865612773
1.4153337876142023,0.12121729373398796,8263.045022725135,243333.71242760136,607.6325865612773
1.3872854838875401,0.1330988784788095,8283.031332745019,243333.71242760136,607.6325865612773
1.4939113059752616,0.1523502342380499,8303.017642764902,243333.71242760136,607.6325865612773
1.2228394173065116,0.15301077563494137,8323.003952784786,243333.71242760136,607.6325865612773
1.0888801737696472,0.13870290968777504,8342.990262804671,243333.71242760136,607.6325865612773
1.0676130712787217,0.12326150340774053,8362.976572824557,243333.71242760136,607.6325865612773
1.0366795657735268,0.09569610504850919,8382.962882844442,243333.71242760136,607.6325865612773
0.9627864785399083,0.08845934943738629,8402.949192864327,243333.71242760136,607.6325865612773
0.8981435483576308,0.09793760293295531,8422.935502884211,243333.71242760136,607.6325865612773
0.9634239645250042,0.09523902358404063,8442.921812904096,243333.71242760136,607.6325865612773
1.1492594400618463,0.08926366291690767,8462.908122923982,243333.71242760136,607.6325865612773
1.3457651043706258,0.07960449183585996,8482.894432943867,243333.71242760136,607.6325865612773
1.2542245066722135,0.07682225642999617,8502.88074296375,243333.71242760136,607.6325865612773
0.8765527185307156,0.08227891283200259,8522.867052983636,243333.71242760136,607.6325865612773
0.5650458247156602,0.06844460701250239,8542.853363003522,243333.71242760136,607.6325865612773
0.4982576255340383,0.08312627039242469,8562.839673023407,243333.71242760136,607.6325865612773
NaN,NaN,7803.359892267784,243353.53008067078,607.6325865612773
NaN,NaN,7823.346202287669,243353.53008067078,607.6325865612773
NaN,NaN,7843.332512307555,243353.53008067078,607.6325865612773
NaN,NaN,7863.318822327438,243353.53008067078,607.6325865612773
NaN,NaN,7883.305132347321,243353.53008067078,607.6325865612773
NaN,NaN,7903.291442367206,243353.53008067078,607.6325865612773
NaN,NaN,7923.277752387092,243353.53008067078,607.6325865612773
NaN,NaN,7943.264062406976,243353.53008067078,607.6325865612773
NaN,NaN,7963.250372426862,243353.53008067078,607.6325865612773
NaN,NaN,7983.236682446746,243353.53008067078,607.6325865612773
NaN,NaN,8003.222992466632,243353.53008067078,607.6325865612773
NaN,NaN,8023.209302486516,243353.53008067078,607.6325865612773
NaN,NaN,8043.195612506402,243353.53008067078,607.6325865612773
NaN,NaN,8063.181922526287,243353.53008067078,607.6325865612773
NaN,NaN,8083.168232546172,243353.53008067078,607.6325865612773
NaN,NaN,8103.154542566057,243353.53008067078,607.6325865612773
0.784103613861064,0.19959022565799825,8123.140852585941,243353.53008067078,607.6325865612773
0.8067636460681576,0.19957491924424697,8143.127162605824,243353.53008067078,607.6325865612773
0.8548897910979896,0.18497953401118333,8163.11347262571,243353.53008067078,607.6325865612773
0.8492448771310742,0.15668794195135083,8183.099782645594,243353.53008067078,607.6325865612773
0.8895134382234465,0.12882411967855817,8203.086092665479,243353.53008067078,607.6325865612773
1.032764257395111,0.10518121065106206,8223.072402685364,243353.53008067078,607.6325865612773
1.227127226794345,0.10127687439487429,8243.05871270525,243353.53008067078,607.6325865612773
1.387674086368838,0.12462762155080302,8263.045022725135,243353.53008067078,607.6325865612773
1.309182694275382,0.14387245439864577,8283.031332745019,243353.53008067078,607.6325865612773
1.2035597582933515,0.1388242029196471,8303.017642764902,243353.53008067078,607.6325865612773
1.3052942534477032,0.14382640459439403,8323.003952784786,243353.53008067078,607.6325865612773
1.0697019461518462,0.1357181489374697,8342.990262804671,243353.53008067078,607.6325865612773
1.076041822174555,0.13937247010898712,8362.976572824557,243353.53008067078,607.6325865612773
1.0833366766616244,0.10542584953039796,8382.962882844442,243353.53008067078,607.6325865612773
1.0996534813804422,0.09261328134765465,8402.949192864327,243353.53008067078,607.6325865612773
1.0624338553561476,0.10142125720063702,8422.935502884211,243353.53008067078,607.6325865612773
0.9601468051802073,0.09547726459907069,8442.921812904096,243353.53008067078,607.6325865612773
1.1060960792106478,0.08880603199658876,8462.908122923982,243353.53008067078,607.6325865612773
1.2619645600558482,0.08593103956089057,8482.894432943867,243353.53008067078,607.6325865612773
1.3749454699924817,0.07209442980371795,8502.88074296375,243353.53008067078,607.6325865612773
1.2813548144786533,0.055080173635683335,8522.867052983636,243353.53008067078,607.6325865612773
0.9888548018088028,0.07059127840267675,8542.853363003522,243353.53008067078,607.6325865612773
0.8422653842342485,0.0852373859283567,8562.839673023407,243353.53008067078,607.6325865612773
NaN,NaN,7803.359892267784,243373.34773374017,607.6325865612773
NaN,NaN,7823.346202287669,243373.34773374017,607.6325865612773
NaN,NaN,7843.332512307555,243373.34773374017,607.6325865612773
NaN,NaN,7863.318822327438,243373.34773374017,607.6325865612773
NaN,NaN,7883.305132347321,243373.34773374017,607.6325865612773
NaN,NaN,7903.291442367206,243373.34773374017,607.6325865612773
NaN,NaN,7923.277752387092,243373.34773374017,607.6325865612773
NaN,NaN,7943.264062406976,243373.34773374017,607.6325865612773
NaN,NaN,7963.250372426862,243373.34773374017,607.6325865612773
NaN,NaN,7983.236682446746,243373.34773374017,607.6325865612773
NaN,NaN,8003.222992466632,243373.34773374017,607.6325865612773
NaN,NaN,8023.209302486516,243373.34773374017,607.6325865612773
NaN,NaN,8043.195612506402,243373.34773374017,607.6325865612773
NaN,NaN,8063.181922526287,243373.34773374017,607.6325865612773
NaN,NaN,8083.168232546172,243373.34773374017,607.6325865612773
NaN,NaN,8103.154542566057,243373.34773374017,607.6325865612773
0.6906982812794111,0.22205423878039376,8123.140852585941,243373.34773374017,607.6325865612773
0.8414342370334298,0.2084534023685297,8143.127162605824,243373.34773374017,607.6325865612773
0.838810361138079,0.19348652047975878,8163.11347262571,243373.34773374017,607.6325865612773
0.8816684581557299,0.18150429119866882,8183.099782645594,243373.34773374017,607.6325865612773
0.9284790215322475,0.15633863515204816,8203.086092665479,243373.34773374017,607.6325865612773
1.0065413813283721,0.13298523912857493,8223.072402685364,243373.34773374017,607.6325865612773
1.0624361843749721,0.12317578697773933,8243.05871270525,243373.34773374017,607.6325865612773
1.2562627144396377,0.13640745316369085,8263.045022725135,243373.34773374017,607.6325865612773
1.202933761101932,0.13938969891810354,8283.031332745019,243373.34773374017,607.6325865612773
1.1600647598017952,0.12864481094889701,8303.017642764902,243373.34773374017,607.6325865612773
1.1953607870035678,0.12384322808849728,8323.003952784786,243373.34773374017,607.6325865612773
1.076803135933057,0.12499777201490253,8342.990262804671,243373.34773374017,607.6325865612773
1.1290712393356035,0.12049895576351335,8362.976572824557,243373.34773374017,607.6325865612773
1.1221695971784276,0.10593349447212183,8382.962882844442,243373.34773374017,607.6325865612773
1.1123746623465083,0.09270863846355303,8402.949192864327,243373.34773374017,607.6325865612773
1.0656598032517868,0.10353614782241016,8422.935502884211,243373.34773374017,607.6325865612773
0.9198303207492473,0.1113586537334546,8442.921812904096,243373.34773374017,607.6325865612773
0.7450723869889204,0.10845264663330798,8462.908122923982,243373.34773374017,607.6325865612773
0.7805429246934771,0.10807217651842838,8482.894432943867,243373.34773374017,607.6325865612773
0.9048010123843212,0.10423133924692314,8502.88074296375,243373.34773374017,607.6325865612773
1.0347442736715657,0.09015310017823813,8522.867052983636,243373.34773374017,607.6325865612773
1.0852795227923346,0.07944102224465642,8542.853363003522,243373.34773374017,607.6325865612773
1.0988621119122426,0.0657261303216076,8562.839673023407,243373.34773374017,607.6325865612773
NaN,NaN,7803.359892267784,243393.16538680956,607.6325865612773
NaN,NaN,7823.346202287669,243393.16538680956,607.6325865612773
NaN,NaN,7843.332512307555,243393.16538680956,607.6325865612773
NaN,NaN,7863.318822327438,243393.16538680956,607.6325865612773
NaN,NaN,7883.305132347321,243393.16538680956,607.6325865612773
NaN,NaN,7903.291442367206,243393.16538680956,607.6325865612773
NaN,NaN,7923.277752387092,243393.16538680956,607.6325865612773
NaN,NaN,7943.264062406976,243393.16538680956,607.6325865612773
NaN,NaN,7963.250372426862,243393.16538680956,607.6325865612773
NaN,NaN,7983.236682446746,243393.16538680956,607.6325865612773
NaN,NaN,8003.222992466632,243393.16538680956,607.6325865612773
NaN,NaN,8023.209302486516,243393.16538680956,607.6325865612773
NaN,NaN,8043.195612506402,243393.16538680956,607.6325865612773
NaN,NaN,8063.181922526287,243393.16538680956,607.6325865612773
NaN,NaN,8083.168232546172,243393.16538680956,607.6325865612773
NaN,NaN,8103.154542566057,243393.16538680956,607.6325865612773
NaN,NaN,8123.140852585941,243393.16538680956,607.6325865612773
0.8723964553114806,0.20566923244752308,8143.127162605824,243393.16538680956,607.6325865612773
0.884645571634206,0.20111099928995502,8163.11347262571,243393.16538680956,607.6325865612773
0.8900087865751509,0.1924142112562585,8183.099782645594,243393.16538680956,607.6325865612773
0.9531097729057657,0.1835931262305102,8203.086092665479,243393.16538680956,607.6325865612773
1.0082111082236018,0.168009009148653,8223.072402685364,243393.16538680956,607.6325865612773
1.1281764308158695,0.16057600054886487,8243.05871270525,243393.16538680956,607.6325865612773
1.1193511952840547,0.1624493422473641,8263.045022725135,243393.16538680956,607.6325865612773
1.0157455598217986,0.137284632331194,8283.031332745019,243393.16538680956,607.6325865612773
1.0079132732063731,0.12342112892231415,8303.017642764902,243393.16538680956,607.6325865612773
1.026542700553044,0.11891321956021475,8323.003952784786,243393.16538680956,607.6325865612773
1.1100928567942354,0.11217667131814654,8342.990262804671,243393.16538680956,607.6325865612773
1.1717160532241329,0.10415476103097139,8362.976572824557,243393.16538680956,607.6325865612773
1.1354835387042903,0.0941086595745296,8382.962882844442,243393.16538680956,607.6325865612773
1.1240784254416474,0.08435595214541167,8402.949192864327,243393.16538680956,607.6325865612773
1.1285950277405075,0.0787450886054123,8422.935502884211,243393.16538680956,607.6325865612773
1.117382599137685,0.10521934905149129,8442.921812904096,243393.16538680956,607.6325865612773
0.8048736328136508,0.11375346194087743,8462.908122923982,243393.16538680956,607.6325865612773
0.4999544276807646,0.11453376086159717,8482.894432943867,243393.16538680956,607.6325865612773
0.5252255097804615,0.10564772291780067,8502.88074296375,243393.16538680956,607.6325865612773
0.5946586716265028,0.09782495050007961,8522.867052983636,243393.16538680956,607.6325865612773
0.6970622819492309,0.09343789297146302,8542.853363003522,243393.16538680956,607.6325865612773
0.7659561450897798,0.0976906061986654,8562.839673023407,243393.16538680956,607.6325865612773
NaN,NaN,7803.359892267784,243412.98303987895,607.6325865612773
NaN,NaN,7823.346202287669,243412.98303987895,607.6325865612773
NaN,NaN,7843.332512307555,243412.98303987895,607.6325865612773
NaN,NaN,7863.318822327438,243412.98303987895,607.6325865612773
NaN,NaN,7883.305132347321,243412.98303987895,607.6325865612773
NaN,NaN,7903.291442367206,243412.98303987895,607.6325865612773
NaN,NaN,7923.277752387092,243412.98303987895,607.6325865612773
NaN,NaN,7943.264062406976,243412.98303987895,607.6325865612773
NaN,NaN,7963.250372426862,243412.98303987895,607.6325865612773
NaN,NaN,7983.236682446746,243412.98303987895,607.6325865612773
NaN,NaN,8003.222992466632,243412.98303987895,607.6325865612773
NaN,NaN,8023.209302486516,243412.98303987895,607.6325865612773
NaN,NaN,8043.195612506402,243412.98303987895,607.6325865612773
NaN,NaN,8063.181922526287,243412.98303987895,607.6325865612773
NaN,NaN,8083.168232546172,243412.98303987895,607.6325865612773
NaN,NaN,8103.154542566057,243412.98303987895,607.6325865612773
NaN,NaN,8123.140852585941,243412.98303987895,607.6325865612773
NaN,NaN,8143.127162605824,243412.98303987895,607.6325865612773
0.773489972171077,0.2058579896682361,8163.11347262571,243412.98303987895,607.6325865612773
0.8540797721501213,0.20542497599847953,8183.099782645594,243412.98303987895,607.6325865612773
0.8644380602280151,0.19896066363163087,8203.086092665479,243412.98303987895,607.6325865612773
0.8834886021593845,0.1910596245673851,8223.072402685364,243412.98303987895,607.6325865612773
0.9507862848134714,0.1815550859419831,8243.05871270525,243412.98303987895,607.6325865612773
1.0040412763015871,0.16754403314733274,8263.045022725135,243412.98303987895,607.6325865612773
